nbchar;zcode;item type;text;codable;emitter;status;modification date;indent level;lateralite
6;Z46.85.21;T;Dilatation des Dünndarms, offen chirurgisch;oui;;0;;6;
6;Z46.85.22;T;Dilatation des Dünndarms, laparoskopisch;oui;;0;;6;
6;Z46.85.30;T;Dilatation des Dickdarms, endoskopisch;oui;;0;;6;
6;Z46.85.31;T;Dilatation des Dickdarms, offen chirurgisch;oui;;0;;6;
6;Z46.85.32;T;Dilatation des Dickdarms, laparoskopisch;oui;;0;;6;
6;Z46.85.99;T;Dilatation des Darms, sonstige;oui;;0;;6;
3;Z46.9;T;Sonstige Operationen am Darm;non;;0;;3;
4;Z46.91;T;Myotomie am Colon sigmoideum;oui;;0;;4;
4;Z46.92;T;Myotomie am übrigen Kolon, ausser Sigmoid;oui;;0;;4;
4;Z46.95;T;Lokale Perfusion des Dünndarms;oui;;0;;4;
4;Z46.95;S;Jede perfundierte Substanz (99.22-99.29);non;;0;;4;
4;Z46.96;T;Lokale Perfusion des Dickdarms;oui;;0;;4;
4;Z46.96;S;Jede perfundierte Substanz (99.22-99.29);non;;0;;4;
4;Z46.97;T;Darmtransplantation;non;;0;;4;
4;Z46.97;S;Um die Spenderart zu dokumentieren (00.91.- - 00.93.-);non;;0;;4;
5;Z46.97.0;T;Detail der Subkategorie 46.97;non;;0;;5;
6;Z46.97.00;T;Darmtransplantation, n.n.bez.;oui;;0;;6;
6;Z46.97.10;T;Darmtransplantation, Dünndarm-Retransplantation während desselben stationären Aufenthaltes;oui;;0;;6;
6;Z46.97.99;T;Darmtransplantation, sonstige;oui;;0;;6;
4;Z46.99;T;Sonstige Operationen am Darm;non;;0;;4;
4;Z46.99;X;Diagnostische Massnahmen am Darm (45.11-45.29);non;;0;;4;
4;Z46.99;X;Einsetzen einer naso-intestinalen Sonde (96.08);non;;0;;4;
4;Z46.99;X;Entfernen eines intraluminalen Fremdkörpers aus dem Dickdarm ohne Inzision (98.04);non;;0;;4;
4;Z46.99;X;Entfernen eines intraluminalen Fremdkörpers aus dem Dünndarm ohne Inzision (98.03);non;;0;;4;
4;Z46.99;X;Ersetzen eines Dickdarmtubus oder einer Enterostomie-Vorrichtung (97.04);non;;0;;4;
4;Z46.99;X;Ersetzen eines Dünndarmtubus oder einer Enterostomie-Vorrichtung (97.03);non;;0;;4;
5;Z46.99.0;T;Detail der Subkategorie 46.99;non;;0;;5;
6;Z46.99.00;T;Sonstige Operationen am Darm, n.n.bez.;oui;;0;;6;
6;Z46.99.09;T;Sonstige Operationen am Darm, sonstige;oui;;0;;6;
6;Z46.99.09;B;Ileoentektropie;non;;0;;6;
5;Z46.99.1;T;Dekompression des Darmes;non;;0;;5;
6;Z46.99.10;T;Dekompression des Darmes;oui;;0;;6;
6;Z46.99.10;B;Chirurgische Dekompression des Darmes (z. B. bei Ileus);non;;0;;6;
5;Z46.99.2;T;Schlingenligatur und Clipping am Darm;non;;0;;5;
6;Z46.99.20;T;Schlingenligatur und Clipping am Darm, endoskopisch;oui;;0;;6;
6;Z46.99.21;T;Schlingenligatur und Clipping am Darm, offen chirurgisch;oui;;0;;6;
6;Z46.99.22;T;Schlingenligatur und Clipping am Darm, laparoskopisch;oui;;0;;6;
5;Z46.99.3;T;Injektion am Darm;non;;0;;5;
6;Z46.99.30;T;Injektion am Darm, endoskopisch;oui;;0;;6;
6;Z46.99.31;T;Injektion am Darm, offen chirurgisch;oui;;0;;6;
6;Z46.99.32;T;Injektion am Darm, laparoskopisch;oui;;0;;6;
5;Z46.99.5;T;Einlegen oder Wechsel einer nicht selbstexpandierenden Prothese am Darm;non;;0;;5;
6;Z46.99.50;T;Einlegen oder Wechsel einer nicht selbstexpandierenden Prothese am Darm, endoskopisch;oui;;0;;6;
6;Z46.99.51;T;Einlegen oder Wechsel einer nicht selbstexpandierenden Prothese am Darm, offen chirurgisch;oui;;0;;6;
6;Z46.99.52;T;Einlegen oder Wechsel einer nicht selbstexpandierenden Prothese am Darm, laparoskopisch;oui;;0;;6;
5;Z46.99.6;T;Einlegen oder Wechsel einer selbstexpandierenden Prothese am Darm;non;;0;;5;
6;Z46.99.60;T;Einlegen oder Wechsel einer selbstexpandierenden Prothese am Darm, endoskopisch;oui;;0;;6;
6;Z46.99.61;T;Einlegen oder Wechsel einer selbstexpandierenden Prothese am Darm, offen chirurgisch;oui;;0;;6;
6;Z46.99.62;T;Einlegen oder Wechsel einer selbstexpandierenden Prothese am Darm, laparoskopisch;oui;;0;;6;
6;Z46.99.63;T;Einlegen oder Wechsel einer selbstexpandierenden Dünndarmschlauchprothese, endoskopisch;oui;;0;;6;
5;Z46.99.7;T;Entfernen einer Prothese am Darm;non;;0;;5;
6;Z46.99.70;T;Entfernen einer Prothese am Darm, endoskopisch;oui;;0;;6;
6;Z46.99.71;T;Entfernen einer Prothese am Darm, offen chirurgisch;oui;;0;;6;
6;Z46.99.72;T;Entfernen einer Prothese am Darm, laparoskopisch;oui;;0;;6;
5;Z46.99.8;T;Durchtrennung der Laddschen Bänder;non;;0;;5;
5;Z46.99.8;N;Nur zu kodieren bei Malrotation des Darmes (Kinderchirurgie);non;;0;;5;
6;Z46.99.81;T;Durchtrennung der Laddschen Bänder, offen chirurgisch;oui;;0;;6;
6;Z46.99.82;T;Durchtrennung der Laddschen Bänder, laparoskopisch;oui;;0;;6;
5;Z46.99.9;T;Verschluss Mesolücke bei innerer Hernie;non;;0;;5;
6;Z46.99.93;T;Verschluss Mesolücke bei innerer Hernie, offen chirurgisch;oui;;0;;6;
6;Z46.99.94;T;Verschluss Mesolücke bei innerer Hernie, laparoskopisch;oui;;0;;6;
2;Z47;T;Operationen an der Appendix;non;;0;;2;
2;Z47;I;Appendixstumpf;non;;0;;2;
2;Z47;I;Schlingenligatur und Clipping am Darm;non;;0;;2;
2;Z47;I;Zäkumpolresektion;non;;0;;2;
2;Z47;X;Diagnostische Massnahmen an der Appendix (45.21-45.29);non;;0;;2;
3;Z47.0;T;Appendektomie;non;;0;;3;
4;Z47.00;T;Appendektomie, n.n.bez.;oui;;0;;4;
4;Z47.01;T;Appendektomie, laparoskopisch;oui;;0;;4;
4;Z47.02;T;Appendektomie, offen chirurgisch;oui;;0;;4;
4;Z47.09;T;Appendektomie, sonstige;oui;;0;;4;
3;Z47.1;T;Inzidente Appendektomie;non;;0;;3;
4;Z47.10;T;Inzidente Appendektomie, n.n.bez.;oui;;0;;4;
4;Z47.11;T;Inzidente Appendektomie, während einer Laparoskopie aus anderem Grund;oui;;0;;4;
4;Z47.12;T;Inzidente Appendektomie, während einer Laparotomie aus anderem Grund;oui;;0;;4;
4;Z47.19;T;Inzidente Appendektomie, sonstige;oui;;0;;4;
3;Z47.2;T;Drainage eines Appendixabszesses;oui;;0;;3;
3;Z47.2;X;Drainage mit Appendektomie (47.0-, 47.1-);non;;0;;3;
3;Z47.9;T;Operationen an der Appendix, sonstige;oui;;0;;3;
3;Z47.9;B;Anastomose der Appendix;non;;0;;3;
3;Z47.9;B;Appendikostomie;non;;0;;3;
3;Z47.9;B;Inversion der Appendix;non;;0;;3;
3;Z47.9;B;Verschluss einer Appendixfistel;non;;0;;3;
2;Z48;T;Operationen an Rektum, Rektosigmoid und Perirektalgewebe;non;;0;;2;
3;Z48.0;T;Proktotomie;oui;;0;;3;
3;Z48.0;B;Dekompression eines nicht perforierten Anus;non;;0;;3;
3;Z48.0;B;Operation nach Panas [lineare Proktotomie];non;;0;;3;
3;Z48.0;B;Rektotomie *;non;;0;;3;
3;Z48.0;X;Inzision am Perirektalgewebe (48.81);non;;0;;3;
3;Z48.1;T;Proktostomie;oui;;0;;3;
3;Z48.1;B;Rektostomie *;non;;0;;3;
3;Z48.2;T;Diagnostische Massnahmen an Rektum, Rektosigmoid und Perirektalgewebe;non;;0;;3;
4;Z48.21;T;Transabdominale Rektosigmoidoskopie;oui;;0;;4;
4;Z48.21;B;Intraoperative Rektosigmoidoskopie;non;;0;;4;
4;Z48.21;S;Chromoendoskopie an Rektum, Rektosigmoid und Perirektalgewebe (48.29.10);non;;0;;4;
4;Z48.21;X;Proktosigmoidoskopie mit Biopsie (48.24);non;;0;;4;
4;Z48.22;T;Rektosigmoidoskopie durch ein künstliches Stoma;oui;;0;;4;
4;Z48.22;S;Chromoendoskopie an Rektum, Rektosigmoid und Perirektalgewebe (48.29.10);non;;0;;4;
4;Z48.22;X;Proktosigmoidoskopie mit Biopsie (48.24);non;;0;;4;
4;Z48.23;T;Starre Rektosigmoidoskopie;oui;;0;;4;
4;Z48.23;B;Rektoskopie *;non;;0;;4;
4;Z48.23;S;Chromoendoskopie an Rektum, Rektosigmoid und Perirektalgewebe (48.29.10);non;;0;;4;
4;Z48.23;X;Flexible Sigmoidoskopie (45.24);non;;0;;4;
4;Z48.24;T;Geschlossene [endoskopische] Biopsie am Rektum;oui;;0;;4;
4;Z48.24;B;Bürstenbiopsie oder Lavage zur Probengewinnung;non;;0;;4;
4;Z48.24;B;Rektosigmoidoskopie mit Biopsie;non;;0;;4;
4;Z48.24;S;Chromoendoskopie an Rektum, Rektosigmoid und Perirektalgewebe (48.29.10);non;;0;;4;
4;Z48.25;T;Offene Biopsie am Rektum;oui;;0;;4;
4;Z48.26;T;Biopsie am Perirektalgewebe;oui;;0;;4;
4;Z48.29;T;Sonstige diagnostische Massnahmen an Rektum, Rektosigmoid und Perirektalgewebe;non;;0;;4;
4;Z48.29;X;Radiographie nach Holzknecht (87.64);non;;0;;4;
5;Z48.29.0;T;Detail der Subkategorie 48.29;non;;0;;5;
6;Z48.29.00;T;Sonstige diagnostische Massnahmen an Rektum, Rektosigmoid und Perirektalgewebe, n.n.bez.;oui;;0;;6;
6;Z48.29.10;T;Chromoendoskopie an Rektum, Rektosigmoid und Perirektalgewebe;oui;;0;;6;
6;Z48.29.20;T;Endoskopische Laser-Endomikroskopie am Rektosigmoid und Perirektalgewebe;oui;;0;;6;
6;Z48.29.99;T;Sonstige diagnostische Massnahmen an Rektum, Rektosigmoid und Perirektalgewebe, sonstige;oui;;0;;6;
3;Z48.3;T;Lokale Exzision oder Destruktion von Läsion oder Gewebe im Rektum;non;;0;;3;
3;Z48.3;S;Falls nicht im Kodetitel enthalten - Destruktionsverfahren (00.99.A-);non;;0;;3;
3;Z48.3;X;Brachytherapie, intraluminal (92.55.3-);non;;0;;3;
3;Z48.3;X;Stereotaktische Beschleunigertherapie, extrazerebral (92.53.2-);non;;0;;3;
4;Z48.31;T;Radikale Elektrokoagulation von rektaler Läsion oder Gewebe;oui;;0;;4;
4;Z48.32;T;Sonstige Elektrokoagulation von rektaler Läsion oder Gewebe;oui;;0;;4;
4;Z48.33;T;Laserablation von rektaler Läsion oder Gewebe;oui;;0;;4;
4;Z48.34;T;Kryochirurgische Destruktion von rektaler Läsion oder Gewebe;oui;;0;;4;
4;Z48.35;T;Lokale Exzision von rektaler Läsion oder Gewebe;non;;0;;4;
4;Z48.35;B;Rektale Polypektomie *;non;;0;;4;
4;Z48.35;X;(Endoskopische) Polypektomie am Rektum (48.36);non;;0;;4;
4;Z48.35;X;Biopsie am Rektum (48.24-48.25);non;;0;;4;
4;Z48.35;X;Exzision von Perirektalgewebe (48.82);non;;0;;4;
4;Z48.35;X;Hämorrhoidektomie (49.46);non;;0;;4;
4;Z48.35;X;Verschluss einer rektalen Fistel (48.73);non;;0;;4;
5;Z48.35.0;T;Detail der Subkategorie 48.35;non;;0;;5;
6;Z48.35.00;T;Lokale Exzision von rektaler Läsion oder Gewebe, n.n.bez.;oui;;0;;6;
6;Z48.35.10;T;Lokale Schlingenresektion, submuköse Exzision oder Vollwandexzision (lokal, Segment) von rektaler Läsion oder Gewebe, endoskopisch;oui;;0;;6;
6;Z48.35.11;T;Lokale Schlingenresektion, submuköse Exzision oder Vollwandexzision (lokal) von rektaler Läsion oder Gewebe, sonstiger Zugang (transanal, endoskopisch-mikrochirurgisch);oui;;0;;6;
6;Z48.35.20;T;Lokale Thermoablation von rektaler Läsion oder Gewebe;oui;;0;;6;
6;Z48.35.21;T;Photodynamische Therapie von rektaler Läsion oder Gewebe;oui;;0;;6;
6;Z48.35.29;T;Sonstige lokale Destruktion von rektaler Läsion oder Gewebe;oui;;0;;6;
6;Z48.35.99;T;Lokale Exzision von rektaler Läsion oder Gewebe, sonstige;oui;;0;;6;
4;Z48.36;T;(Endoskopische) Polypektomie am Rektum;oui;;0;;4;
4;Z48.36;S;Chromoendoskopie an Rektum, Rektosigmoid und Perirektalgewebe (48.29.10);non;;0;;4;
3;Z48.4;T;Rektumresektion mit Durchzugsverfahren;non;;0;;3;
3;Z48.4;S;Jede gleichzeitige nicht End-zu-End-Anastomose (45.9-);non;;0;;3;
3;Z48.4;X;Abdominoperineale oder sakroabdominoperineale Durchzugsoperation bei kongenitalen anorektalen Agenesien und Analatresien (49.78.21);non;;0;;3;
3;Z48.4;X;Abdominoperineales Durchzugsverfahren nach Duhamel (48.65);non;;0;;3;
3;Z48.4;X;Rektumresektion mit Sphinktererhaltung (48.66.-);non;;0;;3;
4;Z48.41;T;Submuköse Rektumresektion nach Soave;oui;;0;;4;
4;Z48.41;B;Endorektales Durchzugsverfahren;non;;0;;4;
4;Z48.41;B;Operation nach Soave *;non;;0;;4;
4;Z48.49;T;Rektumresektion mit Durchzugsverfahren, sonstige;oui;;0;;4;
4;Z48.49;B;Operation nach Altemeier;non;;0;;4;
4;Z48.49;B;Operation nach de la Torre;non;;0;;4;
4;Z48.49;B;Operation nach Swenson *;non;;0;;4;
4;Z48.49;B;Proktektomie nach Swenson;non;;0;;4;
3;Z48.5;T;Rektumresektion ohne Sphinktererhaltung;non;;0;;3;
3;Z48.5;I;Mit gleichzeitiger Kolostomie;non;;0;;3;
3;Z48.5;I;Rektosigmoidektomie;non;;0;;3;
3;Z48.5;S;Jede gleichzeitige nicht End-zu-End-Anastomose (45.9-);non;;0;;3;
3;Z48.5;X;Abdominoperineale Rektumresektion als Teil einer Exenteratio pelvis (68.8);non;;0;;3;
3;Z48.5;X;Abdominoperineales Durchzugsverfahren nach Duhamel (48.65);non;;0;;3;
4;Z48.50;T;Rektumresektion ohne Sphinktererhaltung, n.n.bez.;oui;;0;;4;
4;Z48.51;T;Abdominoperineale Rektumresektion;oui;;0;;4;
4;Z48.53;T;Abdominosakrale, sakroperineale und perineale Rektumresektion;oui;;0;;4;
4;Z48.59;T;Rektumresektion ohne Sphinktererhaltung, sonstige;oui;;0;;4;
3;Z48.6;T;Sonstige Rektumresektion;non;;0;;3;
3;Z48.6;I;Rektosigmoidektomie;non;;0;;3;
3;Z48.6;S;Jede gleichzeitige nicht End-zu-End-Anastomose (45.9-);non;;0;;3;
3;Z48.6;X;Kode weglassen - Kolektomie und Proktokolektomie (45.8-);non;;0;;3;
4;Z48.65;T;Rektumresektion nach Duhamel;oui;;0;;4;
4;Z48.65;B;Abdominoperineales Durchzugsverfahren nach Duhamel;non;;0;;4;
4;Z48.65;B;Rektumrest im Douglas mit Kolondurchzug *;non;;0;;4;
4;Z48.65;X;Abdominoperineale oder sakroabdominoperineale Durchzugsoperation bei kongenitalen anorektalen Agenesien und Analatresien (49.78.21);non;;0;;4;
4;Z48.66;T;Rektumresektion mit Sphinktererhaltung;non;;0;;4;
4;Z48.66;S;Einsatz eines Klammernahtgeräts (00.9A.1-);non;;0;;4;
5;Z48.66.0;T;Detail der Subkategorie 48.66;non;;0;;5;
6;Z48.66.00;T;Rektumresektion mit Sphinktererhaltung, n.n.bez.;oui;;0;;6;
6;Z48.66.09;T;Rektumresektion mit Sphinktererhaltung, sonstige;oui;;0;;6;
5;Z48.66.1;T;Manschettenresektion und tubuläre Resektion des Rektums;non;;0;;5;
5;Z48.66.1;B;Anteriore Manschettenresektion des Rektums;non;;0;;5;
5;Z48.66.1;B;Posteriore Manschettenresektion des Rektums;non;;0;;5;
6;Z48.66.11;T;Manschettenresektion und tubuläre Resektion des Rektums, mit Anastomose, offen chirurgisch;oui;;0;;6;
6;Z48.66.12;T;Manschettenresektion und tubuläre Resektion des Rektums, mit Enterostoma und Blindverschluss, offen chirurgisch;oui;;0;;6;
6;Z48.66.13;T;Manschettenresektion und tubuläre Resektion des Rektums, mit Anastomose, laparoskopisch;oui;;0;;6;
6;Z48.66.14;T;Manschettenresektion und tubuläre Resektion des Rektums, mit Enterostoma und Blindverschluss, laparoskopisch;oui;;0;;6;
6;Z48.66.15;T;Manschettenresektion und tubuläre Resektion des Rektums, peranal;oui;;0;;6;
5;Z48.66.2;T;Anteriore Rektumresektion;non;;0;;5;
5;Z48.66.2;N;Die Resektionshöhe liegt unterhalb der peritonealen Umschlagsfalte.;non;;0;;5;
6;Z48.66.21;T;Anteriore Rektumresektion, mit Anastomose, offen chirurgisch;oui;;0;;6;
6;Z48.66.22;T;Anteriore Rektumresektion, mit Enterostoma sowie Blindverschluss, offen chirurgisch;oui;;0;;6;
6;Z48.66.23;T;Anteriore Rektumresektion, mit Anastomose, laparoskopisch;oui;;0;;6;
6;Z48.66.24;T;Anteriore Rektumresektion, mit Enterostoma sowie Blindverschluss, laparoskopisch;oui;;0;;6;
6;Z48.66.25;T;Anteriore Rektumresektion, peranal;oui;;0;;6;
5;Z48.66.3;T;Tiefe anteriore Rektumresektion;non;;0;;5;
5;Z48.66.3;N;Dieser Kode wird nur verwendet bei bösartigen Neoplasien mit einer Höhe des aboralen Rands des Tumors unter oder gleich 12 cm gemessen ab der Anokutanlinie mit dem starren Rektoskop. Die Resektionshöhe liegt unterhalb der peritonealen Umschlagsfalte. Dieser Kode ist nicht zu verwenden für gutartige Erkrankungen.;non;;0;;5;
6;Z48.66.31;T;Tiefe anteriore Rektumresektion, mit Anastomose, offen chirurgisch;oui;;0;;6;
6;Z48.66.32;T;Tiefe anteriore Rektumresektion, mit Enterostoma sowie Blindverschluss, offen chirurgisch;oui;;0;;6;
6;Z48.66.33;T;Tiefe anteriore Rektumresektion, mit Anastomose, laparoskopisch;oui;;0;;6;
6;Z48.66.34;T;Tiefe anteriore Rektumresektion, mit Enterostoma sowie Blindverschluss, laparoskopisch;oui;;0;;6;
6;Z48.66.35;T;Tiefe anteriore Rektumresektion, mit Anastomose, peranal;oui;;0;;6;
6;Z48.66.35;I;Durchzugsverfahren;non;;0;;6;
4;Z48.69;T;Sonstige Rektumresektion, sonstige;oui;;0;;4;
3;Z48.7;T;Plastische Rekonstruktion am Rektum;non;;0;;3;
3;Z48.7;B;Proktorrhaphie *;non;;0;;3;
3;Z48.7;B;Rektorrhaphie *;non;;0;;3;
3;Z48.7;X;Naht eines frischen geburtsbedingten Risses von Rektum und Sphincter ani (75.62);non;;0;;3;
3;Z48.7;X;Raffung einer vaginalen Rektozele bei Deszensuschirurgie [Suspensionsoperation], ein Kompartiment, vaginal, ohne oder mit Netz (70.A1.31, 70.A1.32);non;;0;;3;
3;Z48.7;X;Raffung einer vaginalen Rektozele bei Deszensuschirurgie [Suspensionsoperation], zwei oder drei Kompartimente, vaginal, ohne oder mit Netz (70.A2.31, 70.A2.32);non;;0;;3;
4;Z48.71;T;Naht einer Rektumverletzung;oui;;0;;4;
4;Z48.72;T;Verschluss einer Proktostomie;oui;;0;;4;
4;Z48.73;T;Verschluss einer anderen rektalen Fistel;oui;;0;;4;
4;Z48.73;X;Perirektale Fistulektomie (48.93);non;;0;;4;
4;Z48.73;X;Rektourethrale Fistulektomie (58.43);non;;0;;4;
4;Z48.73;X;Rektovaginale Fistulektomie (70.73);non;;0;;4;
4;Z48.73;X;Rektovesikale Fistulektomie (57.83);non;;0;;4;
4;Z48.73;X;Rektovesikovaginale Fistulektomie (57.83);non;;0;;4;
4;Z48.74;T;Rektorektostomie;oui;;0;;4;
4;Z48.74;B;Rektale Anastomose, n.n.bez.;non;;0;;4;
4;Z48.74;I;Stapled transanal rectal resection [STARR];non;;0;;4;
4;Z48.75;T;Abdominale Rektopexie;non;;0;;4;
4;Z48.75;B;Abdominale Proktopexie *;non;;0;;4;
4;Z48.75;B;Operation nach Frickman;non;;0;;4;
4;Z48.75;B;Rektumprolapsoperation nach Ripstein;non;;0;;4;
5;Z48.75.0;T;Detail der Subkategorie 48.75;non;;0;;5;
6;Z48.75.00;T;Abdominale Rektopexie, n.n.bez.;oui;;0;;6;
6;Z48.75.09;T;Abdominale Rektopexie, sonstige;oui;;0;;6;
6;Z48.75.11;T;Abdominale Rektopexie, offen chirurgisch;oui;;0;;6;
6;Z48.75.21;T;Abdominale Rektopexie, laparoskopisch;oui;;0;;6;
4;Z48.76;T;Sonstige Rektopexie;non;;0;;4;
4;Z48.76;B;Proktosigmoidopexie;non;;0;;4;
4;Z48.76;B;Puborektalisschlingenoperation;non;;0;;4;
4;Z48.76;B;Rektumprolapsoperation nach Delorme;non;;0;;4;
5;Z48.76.0;T;Detail der Subkategorie 48.76;non;;0;;5;
6;Z48.76.00;T;Sonstige Rektopexie, n.n.bez.;oui;;0;;6;
6;Z48.76.10;T;Rektopexie durch Rectotomia posterior;oui;;0;;6;
6;Z48.76.11;T;Extraanale Mukosaresektion (Rehn-Delorme);oui;;0;;6;
6;Z48.76.99;T;Sonstige Rektopexie, sonstige;oui;;0;;6;
4;Z48.79;T;Plastische Rekonstruktion am Rektum, sonstige;oui;;0;;4;
4;Z48.79;B;Behebung einer alten Geburtsverletzung am Rektum;non;;0;;4;
4;Z48.79;X;Instestinale Anastomose (45.9-);non;;0;;4;
4;Z48.79;X;Naht einer Rissverletzung am Rektum (48.71);non;;0;;4;
3;Z48.8;T;Inzision oder Exzision von perirektaler Läsion und Gewebe;non;;0;;3;
3;Z48.8;I;Pelvirektalgewebe;non;;0;;3;
3;Z48.8;I;Rektovaginales Septum;non;;0;;3;
4;Z48.81;T;Inzision am Perirektalgewebe;oui;;0;;4;
4;Z48.81;B;Inzision des rektovaginalen Septums;non;;0;;4;
4;Z48.82;T;Exzision von Perirektalgewebe;oui;;0;;4;
4;Z48.82;X;Biopsie am Perirektalgewebe (48.26);non;;0;;4;
4;Z48.82;X;Perirektale Fistulektomie (48.93);non;;0;;4;
4;Z48.82;X;Rektale Fistulektomie (48.73);non;;0;;4;
3;Z48.9;T;Sonstige Operationen an Rektum und Perirektalgewebe;non;;0;;3;
4;Z48.91;T;Inzision einer Rektumstriktur;oui;;0;;4;
4;Z48.92;T;Anorektale Myektomie;oui;;0;;4;
4;Z48.93;T;Verschluss einer perirektalen Fistel;oui;;0;;4;
4;Z48.93;X;Verschluss einer perirektalen Fistel mit Öffnung ins Rektum (48.73);non;;0;;4;
4;Z48.99;T;Sonstige Operationen an Rektum und Perirektalgewebe;non;;0;;4;
4;Z48.99;X;Einsetzen einer Rektalsonde (96.09);non;;0;;4;
4;Z48.99;X;Entfernen einer rektalen Tamponade (97.59);non;;0;;4;
4;Z48.99;X;Entfernen eines intraluminalen Fremdkörpers aus dem Rektum ohne Inzision (98.05);non;;0;;4;
4;Z48.99;X;Rektale Massage (99.93);non;;0;;4;
5;Z48.99.0;T;Detail der Subkategorie 48.99;non;;0;;5;
6;Z48.99.00;T;Sonstige Operationen an Rektum und Perirektalgewebe, n.n.bez.;oui;;0;;6;
6;Z48.99.10;T;Ligatur an Rektum und Perirektalgewebe;oui;;0;;6;
6;Z48.99.11;T;Peranale Sklerosierung an Rektum und Perirektalgewebe;oui;;0;;6;
6;Z48.99.12;T;Dilatation oder Bougierung des Rektums;oui;;0;;6;
6;Z48.99.20;T;Schlingenligatur und endoskopisches Clipping an Rektum und Perirektalgewebe;oui;;0;;6;
6;Z48.99.30;T;Endoskopische Injektion an Rektum und Perirektalgewebe;oui;;0;;6;
6;Z48.99.50;T;Einlegen oder Wechsel einer nicht selbstexpandierenden Prothese im Rektum;oui;;0;;6;
6;Z48.99.60;T;Einlegen oder Wechsel einer selbstexpandierenden Prothese im Rektum;oui;;0;;6;
6;Z48.99.70;T;Entfernung einer Prothese aus dem Rektum;oui;;0;;6;
6;Z48.99.99;T;Sonstige Operationen an Rektum und Perirektalgewebe, sonstige;oui;;0;;6;
2;Z49;T;Operationen am Anus;non;;0;;2;
3;Z49.0;T;Inzision oder Exzision am Perianalgewebe;non;;0;;3;
4;Z49.01;T;Inzision eines Perianalabszesses;oui;;0;;4;
4;Z49.02;T;Sonstige Inzision am Perianalgewebe;oui;;0;;4;
4;Z49.02;B;Unterminieren des Perianalgewebes;non;;0;;4;
4;Z49.02;X;Anale Fistulotomie (49.11);non;;0;;4;
4;Z49.03;T;Exzision von Marisken;oui;;0;;4;
4;Z49.04;T;Sonstige Exzision am Perianalgewebe;oui;;0;;4;
4;Z49.04;X;Anale Fistulektomie (49.12);non;;0;;4;
4;Z49.04;X;Biopsie am Perianalgewebe (49.22);non;;0;;4;
3;Z49.1;T;Inzision oder Exzision einer Analfistel;non;;0;;3;
3;Z49.1;X;Verschluss einer Analfistel (49.73);non;;0;;3;
4;Z49.11;T;Anale Fistulotomie;oui;;0;;4;
4;Z49.11;B;Spaltung einer Analfistel *;non;;0;;4;
4;Z49.12;T;Anale Fistulektomie;oui;;0;;4;
3;Z49.2;T;Diagnostische Massnahmen an Anus und Perianalgewebe;non;;0;;3;
4;Z49.21;T;Anoskopie;oui;;0;;4;
4;Z49.21;S;Chromoendoskopie an Anus und Perianalgewebe (49.29.10);non;;0;;4;
4;Z49.22;T;Biopsie am Perianalgewebe;oui;;0;;4;
4;Z49.22;S;Chromoendoskopie an Anus und Perianalgewebe (49.29.10);non;;0;;4;
4;Z49.23;T;Biopsie am Anus;oui;;0;;4;
4;Z49.23;S;Chromoendoskopie an Anus und Perianalgewebe (49.29.10);non;;0;;4;
4;Z49.29;T;Sonstige diagnostische Massnahmen an Anus und Perianalgewebe;non;;0;;4;
5;Z49.29.0;T;Detail der Subkategorie 49.29;non;;0;;5;
6;Z49.29.00;T;Sonstige diagnostische Massnahmen an Anus und Perianalgewebe, n.n.bez.;oui;;0;;6;
6;Z49.29.10;T;Chromoendoskopie an Anus und Perianalgewebe;oui;;0;;6;
6;Z49.29.20;T;Endoskopische Laser-Endomikroskopie am Anus und Perianalgewebe;oui;;0;;6;
6;Z49.29.99;T;Sonstige diagnostische Massnahmen an Anus und Perianalgewebe, sonstige;oui;;0;;6;
3;Z49.3;T;Lokale Exzision oder Destruktion von anderer Läsion oder Gewebe am Anus;non;;0;;3;
3;Z49.3;B;Anale Kryptotomie;non;;0;;3;
3;Z49.3;B;Kauterisierung einer analen Läsion;non;;0;;3;
3;Z49.3;S;Destruktionsverfahren (00.99.A-);non;;0;;3;
3;Z49.3;X;(Postoperative) Blutstillung am Anus (49.95);non;;0;;3;
3;Z49.3;X;Biopsie am Anus (49.23);non;;0;;3;
3;Z49.3;X;Hämorrhoidektomie (49.46);non;;0;;3;
3;Z49.3;X;Stereotaktische Beschleunigertherapie, extrazerebral (92.53.2-);non;;0;;3;
4;Z49.31;T;Endoskopische Exzision oder Destruktion von Läsion oder Gewebe am Anus;oui;;0;;4;
4;Z49.31;S;Chromoendoskopie an Anus und Perianalgewebe (49.29.10);non;;0;;4;
4;Z49.39;T;Lokale Exzision oder Destruktion von anderer Läsion oder Gewebe am Anus, sonstige;oui;;0;;4;
4;Z49.39;S;Chromoendoskopie an Anus und Perianalgewebe (49.29.10);non;;0;;4;
4;Z49.39;X;Exzision oder Destruktion durch endoskopischen Zugang (49.31);non;;0;;4;
3;Z49.4;T;Eingriffe an Hämorrhoiden;non;;0;;3;
4;Z49.40;T;Eingriffe an Hämorrhoiden, n.n.bez.;oui;;0;;4;
4;Z49.41;T;Reposition von Hämorrhoiden;oui;;0;;4;
4;Z49.42;T;Injektion in Hämorrhoiden;oui;;0;;4;
4;Z49.42;B;Sklerosierung von Hämorrhoiden;non;;0;;4;
4;Z49.43;T;Kauterisierung von Hämorrhoiden;oui;;0;;4;
